Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,0,0,0,3,0.0,0,0,0,0,45,True,0,3,2,3,2023-24,Diego Manuel Jadon_da Silva Moreira
1,1,1,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,331,0,1,0,0.0,0,143,175,32,45,True,0,3,2,4,2023-24,Diego Manuel Jadon_da Silva Moreira
2,2,2,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,327,0,0,0,0.0,0,-68,61,129,45,False,0,3,2,5,2023-24,Diego Manuel Jadon_da Silva Moreira
3,3,3,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,282,0,1,0,0.0,0,-49,0,49,45,True,0,3,3,6,2023-24,Diego Manuel Jadon_da Silva Moreira
4,4,4,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,256,0,2,0,0.0,0,-24,0,24,45,False,0,3,2,7,2023-24,Diego Manuel Jadon_da Silva Moreira
5,5,5,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,243,0,4,1,0.0,0,-15,0,15,45,False,0,3,2,8,2023-24,Diego Manuel Jadon_da Silva Moreira
6,6,6,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,234,0,2,2,0.0,0,-8,0,8,45,True,0,3,4,9,2023-24,Diego Manuel Jadon_da Silva Moreira
7,7,7,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,232,0,2,0,0.0,0,-3,0,3,45,True,0,3,3,10,2023-24,Diego Manuel Jadon_da Silva Moreira
8,8,8,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,229,0,4,1,0.0,0,-2,0,2,45,False,0,3,3,11,2023-24,Diego Manuel Jadon_da Silva Moreira
9,9,9,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,228,0,4,4,0.0,0,-2,0,2,45,True,0,3,5,12,2023-24,Diego Manuel Jadon_da Silva Moreira
10,10,10,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,221,0,1,4,0.0,0,-7,0,7,45,False,0,3,4,13,2023-24,Diego Manuel Jadon_da Silva Moreira
11,11,11,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,219,0,2,3,0.0,0,-3,0,3,45,True,0,3,3,14,2023-24,Diego Manuel Jadon_da Silva Moreira
12,12,12,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,218,0,1,2,0.0,0,-1,0,1,45,False,0,3,4,15,2023-24,Diego Manuel Jadon_da Silva Moreira
13,13,13,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,217,0,0,2,0.0,0,-1,0,1,45,False,0,3,2,16,2023-24,Diego Manuel Jadon_da Silva Moreira
14,14,14,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,216,0,0,2,0.0,0,-1,0,1,45,True,0,3,2,17,2023-24,Diego Manuel Jadon_da Silva Moreira
15,15,15,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,215,0,1,2,0.0,0,0,0,0,45,False,0,3,2,18,2023-24,Diego Manuel Jadon_da Silva Moreira
16,16,16,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,8,0,0,0,0,19,0,215,0,1,2,0.0,0,-1,0,1,45,True,0,3,2,19,2023-24,Diego Manuel Jadon_da Silva Moreira
17,17,17,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30T12:30:00Z,0,12,0,0,0,0,20,0,213,0,3,2,0.0,0,-2,0,2,45,False,0,3,2,20,2023-24,Diego Manuel Jadon_da Silva Moreira
18,18,18,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,10,0,0,0,0,21,0,210,0,0,1,0.0,0,-3,0,3,45,True,0,3,2,21,2023-24,Diego Manuel Jadon_da Silva Moreira
19,19,19,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2024-01-31T20:15:00Z,0,11,0,0,0,0,22,0,210,0,1,4,0.0,0,0,0,0,45,False,0,3,5,22,2023-24,Diego Manuel Jadon_da Silva Moreira
20,20,20,0,0,0,0,0.0,681,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,20,0,0,0,0,23,0,210,0,4,2,0.0,0,0,0,0,45,True,0,3,2,23,2023-24,Diego Manuel Jadon_da Silva Moreira
